Timestamp_Origin,Scooter_ID,Long_Origin,Lat_Origin,Battery_Origin,Timestamp_Destination,Long_Destination,Lat_Destination,Battery_Destination
2019-10-17 04:11:02,0e02aad3-dc23-43bc-898e-b437e7d2d556,-111.939371,33.39301,12,2019-10-17 04:12:02,-111.938607,33.391662,31
2019-10-17 04:16:02,0973abf1-18a0-4e5b-a005-17c0d1fa764e,-111.895197,33.40763,88,2019-10-17 04:17:02,-111.897447,33.407669,91
2019-10-17 04:30:02,579aced3-c0a0-4bff-847c-e5a4e8fcb54c,-111.935096,33.392806,26,2019-10-17 04:31:02,-111.936651366,33.3991189907,26
2019-10-17 04:29:02,9e8791d1-299f-4b98-bd40-6c6c6c13ed83,-111.934981,33.396404,40,2019-10-17 04:30:02,-111.936686618,33.3990799506,40
2019-10-17 04:33:02,9b1e85e4-d024-48b7-8dea-5b0d6e800441,-111.908148841,33.4146344941,21,2019-10-17 04:34:02,-111.907514306,33.4137783241,21
2019-10-17 05:09:01,d813f2c6-0926-478a-b21d-3ed44bd691a8,-111.944235,33.4148894,52,2019-10-17 05:10:02,-111.944522,33.408814,76
2019-10-17 05:22:01,09a2ae2f-9cd8-44b3-a390-7a032007edae,-111.921146,33.414979,71,2019-10-17 05:23:01,-111.925604,33.414845,70
2019-10-17 05:40:01,01e30875-6840-48f2-8451-753ae49c1bc2,-111.940235,33.421708,70,2019-10-17 05:41:01,-111.940169,33.422836,76
2019-10-17 18:13:02,bca508f8-7db0-4648-8306-6e80bc90da62,-111.940169,33.421402,27,2019-10-17 18:14:02,-111.939727549,33.4225959992,27
2019-10-17 18:16:02,bca508f8-7db0-4648-8306-6e80bc90da62,-111.939727549,33.4225959992,27,2019-10-17 18:17:02,-111.940169,33.421402,27
2019-10-20 23:06:02,bca508f8-7db0-4648-8306-6e80bc90da62,-111.920011,33.418163,13,2019-10-20 23:07:02,-111.921773,33.418043,13
2019-10-17 05:59:01,ebf06af8-40e0-47c4-bc31-b16935ed177e,-111.935247313,33.3807044104,57,2019-10-17 06:00:01,-111.931953,33.380247,39
2019-10-17 15:42:01,ba1cc9fa-7feb-4cb9-ab61-77b1e006f003,-111.902541,33.380804,76,2019-10-17 15:43:01,-111.909802,33.377648,76
2019-10-17 19:00:02,633af7ee-f7bb-47a3-96ff-9d66f64d194f,-111.925836554,33.4219634364,100,2019-10-17 19:08:02,-111.92597,33.415066,99
2019-10-17 12:49:01,4f9f808d-35ab-4d40-b589-0a1d941cfe1f,-111.933765,33.414539,52,2019-10-17 12:50:01,-111.936539017,33.4144523505,52
2019-10-17 13:18:01,8016067c-4edb-4427-9fa2-a21159526a4d,-111.9612746,33.407846,70,2019-10-17 13:19:01,-111.952837,33.407681,33
2019-10-17 13:25:01,caeed388-f329-40d4-8c00-b36d19755238,-111.939846,33.418404,73,2019-10-17 13:26:01,-111.940079818,33.4206207924,73
2019-10-17 17:00:02,4515c23c-b36d-4171-8540-6b6775e917ef,-111.935071,33.413184,100,2019-10-17 17:43:02,-111.926067,33.421891,90
2019-10-17 15:05:02,fe71e815-7f99-4d37-b103-2b1503d0f60c,-111.9522287,33.4105011,33,2019-10-17 15:06:01,-111.952652,33.407744,30
2019-10-17 15:19:01,75eb098b-b712-41d2-955b-7781d332841f,-111.9368966,33.4242935,100,2019-10-17 15:20:01,-111.937002,33.422552,75
2019-10-17 15:21:01,1b4ad2b3-69d9-4f09-bb08-3bdef1d58cb9,-111.9606734,33.4039261,34,2019-10-17 15:22:01,-111.963884,33.402983,34
2019-10-17 15:26:01,b3383f86-5f34-4dd7-866f-1a1874ebf9a2,-111.940149,33.420997,57,2019-10-17 15:27:01,-111.939839,33.422973,58
2019-10-17 15:30:01,d09daeaf-5c34-4af3-b758-25643e94d487,-111.942261,33.422057,76,2019-10-17 15:31:01,-111.940286645,33.421831397,76
2019-10-17 15:36:01,2d99326a-ed78-4622-9668-94c7a45c46b8,-111.931254,33.414551,91,2019-10-17 15:37:01,-111.936372,33.414534,85
2019-10-20 22:15:02,643d569a-9a9a-4614-a592-e59f0c382d81,-111.909185,33.418167,98,2019-10-20 22:56:02,-111.944374368,33.4220183082,100
2019-10-17 15:50:01,0afa3b59-7cb6-4666-a704-3029c6c01d36,-111.934864,33.414553,96,2019-10-17 15:51:01,-111.93635,33.414556,98
2019-10-17 15:50:01,39537c34-eb1d-4a19-aba8-0691aca29264,-111.9579415,33.4111131,43,2019-10-17 15:51:01,-111.958427,33.40837,11
2019-10-17 15:51:01,ad9afcec-e6f7-443c-856b-ca381f2df084,-111.942397,33.417054,44,2019-10-17 15:52:01,-111.94015,33.418999,43
2019-10-17 16:13:02,1d52c82d-29f3-4334-84c0-bbd952f731a7,-111.940148002,33.4221809355,21,2019-10-17 16:16:02,-111.940153,33.419011,18
2019-10-17 21:34:01,0f9e40e1-1e2c-4fd4-9402-cd04ddb2e662,-111.936127,33.394858,29,2019-10-17 21:41:01,-111.939293,33.387106,18
2019-10-17 16:34:02,7081b12d-7d73-4a36-ba51-759844b53d2f,-111.939913,33.405246,62,2019-10-17 16:35:02,-111.942906,33.404294,63
2019-10-17 16:51:02,a093bd7f-d936-4d38-84ac-f3b2fe5a2d41,-111.945399,33.421814,15,2019-10-17 16:52:02,-111.942214,33.421843,13
2019-10-17 17:03:02,324af1b9-6240-4c94-b040-2686ed0244c5,-111.909729112,33.4148634738,35,2019-10-17 17:04:02,-111.910968,33.415467,33
2019-10-17 16:55:02,59aa7694-f37e-4c79-a01d-78dc2a2a9780,-111.905396842,33.4148299042,45,2019-10-17 16:56:02,-111.904174,33.416209,43
2019-10-17 17:00:02,ba8bde4f-b12f-4e35-a493-90bbc8ec624c,-111.940175,33.421614,52,2019-10-17 17:01:02,-111.940147,33.419228,60
2019-10-17 17:24:02,fe98d95b-4eba-47e2-856c-201e010de53c,-111.926166798,33.4178943641,100,2019-10-17 17:25:02,-111.925751,33.416999,100
2019-10-17 17:26:02,1522c223-f94a-4530-9c6e-94a6ad543446,-111.93916,33.408154,21,2019-10-17 17:27:02,-111.939134736,33.4059577018,21
2019-10-17 17:36:02,1522c223-f94a-4530-9c6e-94a6ad543446,-111.939134736,33.4059577018,21,2019-10-17 17:37:02,-111.939109,33.408181,31
2019-10-17 17:34:02,e57d3cbc-ad41-4fd2-91bc-7897374d6404,-111.925992046,33.4154386053,92,2019-10-17 17:35:02,-111.924307233,33.4147286467,92
2019-10-17 17:35:02,c0098e97-0553-4f0f-8864-9d2a8c3d6ecb,-111.934815,33.410411,81,2019-10-17 17:36:02,-111.933168039,33.4104225885,81
2019-10-17 17:36:02,9fd97143-0e8d-4383-ba01-6f3105164ea0,-111.926128,33.419095,69,2019-10-17 17:37:02,-111.925929,33.420089,64
2019-10-17 17:43:02,ba629129-1d97-411a-8881-e63031e49ac1,-111.9438,33.421763,78,2019-10-17 17:44:02,-111.942487,33.421006,92
2019-10-18 18:14:01,0b9d82f7-cfbb-4373-9a17-5f7343b40e70,-111.940236,33.420835,100,2019-10-18 18:15:02,-111.941051,33.422755,100
2019-10-19 00:03:02,0b9d82f7-cfbb-4373-9a17-5f7343b40e70,-111.940263,33.423977,100,2019-10-19 00:04:02,-111.939694,33.421206,100
2019-10-17 18:39:02,c1fc6719-cf19-496b-8aa5-7fc5426a0fb8,-111.937472,33.421872,66,2019-10-17 18:59:02,-111.957272,33.407118,47
2019-10-17 18:30:02,c7fca421-8f9d-4186-a8df-61dcc1eb4b6f,-111.925162,33.407397,71,2019-10-17 18:31:02,-111.920896,33.407468,56
2019-10-17 18:36:02,9d8f822b-79dd-48a4-bd3e-fe56546c95cc,-111.93659,33.414576,37,2019-10-17 18:37:02,-111.935115,33.414578,30
2019-10-17 18:42:02,6ecc431b-9262-4059-a63f-a3912cfa93c0,-111.940069841,33.4166919859,94,2019-10-17 18:43:02,-111.940155,33.41893,87
2019-10-17 18:44:02,1757c146-6bec-4b36-baff-49a07895a68d,-111.921427,33.42002,47,2019-10-17 18:45:02,-111.925949,33.421005,47
2019-10-17 18:46:02,25475e94-7c91-4e41-a6e6-586d93ca58a4,-111.941962,33.421847,100,2019-10-17 18:47:02,-111.9404484,33.4218223,100
2019-10-17 18:54:02,09760fe6-088c-4f62-b8e3-f4d134c69ba1,-111.921976,33.412854,61,2019-10-17 18:55:03,-111.920533,33.411303,67
2019-10-17 18:58:02,f29f8486-8f10-413a-9f2d-1659c9ed5ba5,-111.940310402,33.4221820906,100,2019-10-17 18:59:02,-111.940213,33.420727,100
2019-10-17 19:04:02,ef3d1bae-58dd-4320-ab7c-1236e430d584,-111.926459,33.420983,94,2019-10-17 19:05:02,-111.923984047,33.4182254551,94
2019-10-17 20:05:02,6796b392-823d-447e-a1ba-822284160581,-111.93988317,33.4222977539,61,2019-10-17 20:06:02,-111.939704825,33.4231865423,61
2019-10-17 20:11:02,900b8331-b589-4e84-9fbd-75db3d94b328,-111.936025,33.409451,15,2019-10-17 20:12:02,-111.93484,33.41433,13
2019-10-17 20:36:02,524ddc04-df8c-4e03-a5ce-80e3db970e6b,-111.939782,33.393069,29,2019-10-17 20:37:02,-111.935926,33.393018,26
2019-10-17 20:40:02,226330c3-4ad6-43b7-be2d-37da7db2b8c3,-111.920627,33.419857,60,2019-10-17 20:41:02,-111.918162,33.419548,56
2019-10-17 21:16:02,58d21c2c-51d2-491c-b878-356f432e642e,-111.922865,33.414934,24,2019-10-17 21:17:02,-111.92565,33.41482,39
2019-10-17 21:17:02,8faece6d-aef5-4ae9-82b0-a484c4f05cdc,-111.9204,33.41456,72,2019-10-17 21:18:02,-111.918198,33.414474,72
2019-10-17 21:37:01,59b5c72d-5b83-47cc-8346-1a0f822babbd,-111.942366,33.42184,57,2019-10-17 21:38:01,-111.94121724,33.4215163999,57
2019-10-17 21:38:01,768708c8-4ad1-465b-bbd7-defdc6db93c1,-111.909686,33.37676,45,2019-10-17 21:39:01,-111.909904,33.377699,55
2019-10-17 21:45:01,9b1d21cb-75f8-4e6b-a5d2-1f3ae77a9eb7,-111.93626,33.414789,38,2019-10-17 21:46:01,-111.935054,33.414398,51
2019-10-18 13:18:01,c84df9a5-65e6-440f-ad85-f8b2ded1aa1e,-111.912544,33.415357,21,2019-10-18 13:19:01,-111.911346,33.41557,20
2019-10-17 21:45:01,8f90dfd0-c4f7-405d-a5f1-5cab520bbce8,-111.9177871,33.4186926,79,2019-10-17 21:46:01,-111.918723,33.417043,53
2019-10-17 21:46:01,13236615-fb60-4b75-9f59-0d9408b785c9,-111.927693367,33.4003096323,40,2019-10-17 21:47:02,-111.930684,33.402173,18
2019-10-17 22:01:01,1cdca62d-ff28-493f-a816-1d97326fbde4,-111.926069,33.419709,38,2019-10-17 22:02:01,-111.926042,33.421867,38
2019-10-17 22:28:01,bc2770f9-9dcc-439d-8164-8049bc2f7419,-111.928902639,33.4218657873,25,2019-10-17 22:29:01,-111.926085,33.421872,22
2019-10-17 22:24:01,ea5f4670-2902-4437-91d6-6685a9fc00c2,-111.926502,33.392815,82,2019-10-17 22:25:01,-111.923003637,33.3926486858,82
2019-10-17 22:31:01,5353075a-fb46-4c63-bfc6-c4dd16149868,-111.953068119,33.4132316463,76,2019-10-17 22:32:01,-111.954751,33.413738,63
2019-10-17 22:43:01,be364341-9d1a-4d5a-bf5e-f091a7b41a79,-111.9523012,33.4135468,30,2019-10-17 22:44:01,-111.952247,33.414762,28
2019-10-17 23:01:01,e741bb17-24bd-4a24-b2b5-c1523bf10392,-111.934866,33.413889,25,2019-10-17 23:02:01,-111.932791,33.41399,27
2019-10-17 23:05:01,569f031f-833f-4224-b840-61e28d57e8dc,-111.938971,33.414521,72,2019-10-17 23:06:01,-111.936507,33.414509,73
2019-10-17 23:13:01,b550c020-936e-4220-b434-f60be9914ebd,-111.9377675,33.4228029,64,2019-10-17 23:14:02,-111.938124,33.421881,49
2019-10-18 06:01:02,b550c020-936e-4220-b434-f60be9914ebd,-111.938611,33.421907,56,2019-10-18 06:02:02,-111.938182,33.422903,56
2019-10-18 19:06:02,b550c020-936e-4220-b434-f60be9914ebd,-111.939091,33.421863,55,2019-10-18 19:07:02,-111.937357,33.421732,55
2019-10-18 19:25:02,b550c020-936e-4220-b434-f60be9914ebd,-111.937357,33.421732,55,2019-10-18 19:26:02,-111.938374,33.422817,55
2019-10-19 18:02:02,b550c020-936e-4220-b434-f60be9914ebd,-111.93882,33.422963,53,2019-10-19 18:03:02,-111.937518,33.421944,53
2019-10-19 19:02:02,b550c020-936e-4220-b434-f60be9914ebd,-111.937518,33.421944,53,2019-10-19 19:03:02,-111.938732,33.42199,53
2019-10-19 19:21:01,b550c020-936e-4220-b434-f60be9914ebd,-111.938732,33.42199,53,2019-10-19 19:22:01,-111.939737,33.422317,53
2019-10-19 20:33:01,b550c020-936e-4220-b434-f60be9914ebd,-111.939737,33.422317,52,2019-10-19 20:34:01,-111.938722,33.423367,52
2019-10-19 20:43:01,b550c020-936e-4220-b434-f60be9914ebd,-111.938722,33.423367,52,2019-10-19 20:44:01,-111.938075,33.422221,52
2019-10-17 23:13:01,8587a14b-ac6a-43ca-9f26-5f9e52d061b0,-111.937990641,33.4229130858,87,2019-10-17 23:14:02,-111.938231,33.421784,89
2019-10-18 15:16:02,8587a14b-ac6a-43ca-9f26-5f9e52d061b0,-111.938454,33.421976,89,2019-10-18 15:17:02,-111.937414,33.421729,89
2019-10-17 23:29:01,e13818e4-9ea2-4feb-a45e-c5eb99cab3d2,-111.926696679,33.4076056426,81,2019-10-17 23:30:01,-111.920873,33.407379,80
2019-10-17 23:33:01,7bfdbc9a-0f4e-461e-a069-5b21389c5c55,-111.940229,33.422081,70,2019-10-17 23:34:01,-111.938438,33.422046,78
2019-10-17 23:37:01,5d9fd492-0299-4385-b553-9e6ab9f05c8b,-111.957956,33.414739,29,2019-10-17 23:38:02,-111.959152,33.414772,28
2019-10-17 23:40:01,8d8cd79a-a202-4c1f-b35f-14c577de5ab6,-111.949751,33.414498,43,2019-10-17 23:41:02,-111.952051,33.414547,42
2019-10-17 23:40:01,5ba5bdc6-78a7-4383-8ae0-b52e264fbb0a,-111.917792,33.419904,12,2019-10-17 23:41:02,-111.916856,33.419403,22
2019-10-17 23:56:06,afd26b4c-19bf-4a4f-adf6-f2eaeb11e9d7,-111.922551,33.416689,70,2019-10-17 23:57:01,-111.925793169,33.4168565209,70
2019-10-18 00:04:02,7093d995-caa2-4f1c-b426-4b451d050946,-111.955858,33.414697,53,2019-10-18 00:05:02,-111.959195,33.414748,53
2019-10-18 00:24:02,0e82020d-3113-4e01-93e2-f9c8ab51be3c,-111.940083,33.423153,45,2019-10-18 00:25:01,-111.938112,33.423371,55
2019-10-18 00:40:01,121a67b8-bebe-47e2-a78f-76a74b6303ab,-111.9323775,33.4001779,88,2019-10-18 00:41:01,-111.930096,33.400157,61
2019-10-18 00:47:02,1cd26568-46cb-4afe-b312-e613c2a983f7,-111.940069151,33.4204917321,67,2019-10-18 00:48:01,-111.939538,33.421767,84
2019-10-18 00:50:01,5aaa3f08-967e-46b9-a7d6-a8436fc175b1,-111.9088026,33.395277,100,2019-10-18 00:51:01,-111.907715,33.394566,87
2019-10-18 00:50:01,dfb11ce1-844d-49ec-b87d-523bf0bc46a0,-111.926104,33.411893,73,2019-10-18 00:51:01,-111.925587721,33.414217675,73
2019-10-18 00:51:01,04b803ce-6cea-4b23-a843-7a8466c9e1b6,-111.955644,33.388881,60,2019-10-18 00:52:02,-111.95778,33.389193,57
2019-10-18 01:00:02,360c0a67-f722-4a67-8fb5-ca6e49d76091,-111.924019,33.407656,37,2019-10-18 01:01:01,-111.921191784,33.4082858172,37
2019-10-18 01:01:01,f59401cf-01a7-413d-9a58-32e43165ff00,-111.924976,33.407614,63,2019-10-18 01:02:02,-111.925556,33.408425,61
2019-10-18 01:14:01,97dae410-2274-4a6a-bbbf-d802aae72c02,-111.910963,33.378549,12,2019-10-18 01:15:02,-111.909481257,33.3782348347,12
2019-10-18 01:14:01,342417a9-0f4c-4d3a-b668-80aaf8aa88e9,-111.916698,33.414567,71,2019-10-18 01:15:02,-111.907242678,33.4142572713,71
2019-10-18 01:18:02,6e7b0789-3d8b-490b-8ef5-c16699948501,-111.923502,33.417674,26,2019-10-18 01:19:01,-111.921331995,33.4166027368,26
2019-10-18 01:24:01,24fd641a-e339-485f-97ff-0d3180ee3989,-111.939641,33.422052,27,2019-10-18 01:25:01,-111.938343,33.422205,31
2019-10-18 01:26:02,dc7efe76-57c8-4fbd-b860-2430ed25deb2,-111.939769,33.395059,71,2019-10-18 01:27:02,-111.939499472,33.3928005554,71
2019-10-18 01:29:02,781815c4-cda3-4919-8751-479b6a0172e9,-111.92212712,33.4201253811,73,2019-10-18 01:30:02,-111.92079775,33.4197290847,73
2019-10-18 01:39:02,91fad9c4-b360-4e50-86ef-0963be6df7ed,-111.89702,33.407631,62,2019-10-18 01:40:02,-111.895216137,33.40806026,62
2019-10-18 01:54:01,18d1e158-b191-422e-b7f9-02931829315a,-111.9091806,33.4067288367,36,2019-10-18 01:55:01,-111.907981,33.406231,33
2019-10-18 01:54:01,eb0837d5-1581-4c76-8f0e-6ca9823970bb,-111.905165,33.414877,60,2019-10-18 01:55:01,-111.9048154,33.412237,60
2019-10-18 02:32:01,c9426452-e820-41f3-96b3-ef17e360490b,-111.939833,33.420607,27,2019-10-18 02:33:02,-111.939848,33.421795,27
2019-10-18 12:33:02,f0fcc869-c8aa-4de9-a13a-1872163eac58,-111.939523,33.421913,31,2019-10-18 12:34:02,-111.939827,33.422923,31
2019-10-18 16:16:02,f0fcc869-c8aa-4de9-a13a-1872163eac58,-111.940507,33.4232,30,2019-10-18 16:49:01,-111.955213,33.407232,30
2019-10-18 02:47:01,7009cb97-870e-473f-b8e9-fac3d29c7cd6,-111.960953,33.41411,82,2019-10-18 02:48:02,-111.961344,33.413094,82
2019-10-18 02:57:02,4475aae3-aeaf-43d2-8297-8ee9d5234cf5,-111.926484495,33.4073865821,38,2019-10-18 02:58:02,-111.926479,33.410244,13
2019-10-18 03:32:02,0726bd1e-0283-4ec2-8150-b0de47eba9c4,-111.92253,33.407681,53,2019-10-18 03:33:02,-111.921604,33.406932,52
2019-10-18 03:39:02,b36d38d4-70e1-4e0f-a33e-c4ea7dde371e,-111.907324,33.413854,87,2019-10-18 03:40:02,-111.907279,33.41217,88
2019-10-18 14:00:01,ec6c5e7f-82d8-4a96-8842-c326991ee00e,-111.938019,33.422321,79,2019-10-18 14:49:02,-111.936852,33.422169,49
2019-10-18 16:44:01,ec6c5e7f-82d8-4a96-8842-c326991ee00e,-111.940566,33.423332,51,2019-10-18 16:51:01,-111.955126,33.407223,51
2019-10-18 03:44:02,4e724356-1370-4fa0-85fb-9d98a1088ce3,-111.926096957,33.4121969389,30,2019-10-18 03:54:02,-111.925592,33.408688,30
2019-10-18 04:07:02,aa25eb37-deb3-4ac2-ad11-8531161a912f,-111.901835662,33.4073702907,100,2019-10-18 04:08:02,-111.898509,33.407401,88
2019-10-18 04:36:02,2c334a08-8b03-4432-94df-878f9421e162,-111.939428,33.392272,37,2019-10-18 04:37:02,-111.939401,33.390243,46
2019-10-18 04:28:03,241a1c38-f089-430d-b07b-6a04190dddb0,-111.944296165,33.4189239191,82,2019-10-18 04:29:02,-111.944041,33.421693,76
2019-10-18 05:53:02,e8bb313a-3ca8-47f3-a149-012579201ef1,-111.935198892,33.407489137,93,2019-10-18 05:54:02,-111.936253029,33.407055966,93
2019-10-18 06:10:02,c35d82be-2887-43e4-b37b-0e3f20eb13f0,-111.937237,33.422073,39,2019-10-18 06:11:02,-111.938528,33.422081,38
2019-10-18 06:54:02,01869eac-efdc-4919-a27c-6c4c78ede8d0,-111.939963,33.422339,31,2019-10-18 06:55:02,-111.938901,33.422537,19
2019-10-18 12:47:02,01869eac-efdc-4919-a27c-6c4c78ede8d0,-111.938512,33.42332,34,2019-10-18 12:48:02,-111.939366,33.422341,34
2019-10-19 00:57:02,da1c25e4-c2e6-4b72-ae02-b8b15436d324,-111.940076,33.420585,100,2019-10-19 01:06:01,-111.93930138,33.4065796168,84
2019-10-18 12:54:02,f3091c78-ddee-4787-8c68-1e93403e7f63,-111.940095,33.420619,100,2019-10-18 12:55:02,-111.940005447,33.42155828,100
2019-10-18 15:09:02,f67feec1-aa10-4dfa-874f-2456e93bc70d,-111.940427,33.421872,47,2019-10-18 15:11:02,-111.941427,33.422548,47
2019-10-18 15:43:02,f67feec1-aa10-4dfa-874f-2456e93bc70d,-111.941427,33.422548,47,2019-10-18 16:17:02,-111.94055,33.423313,46
2019-10-18 12:37:02,2567641f-39ff-4d68-a263-1624f7e4bdd4,-111.926254,33.4202576,100,2019-10-18 12:38:02,-111.925921,33.421895,73
2019-10-18 13:25:01,6d7c7223-4ebf-4e6a-a9a4-3518399338ce,-111.9397205,33.4210176,100,2019-10-18 13:26:01,-111.9257,33.386085,100
2019-10-18 16:40:02,6d7c7223-4ebf-4e6a-a9a4-3518399338ce,-111.9257,33.386085,100,2019-10-18 16:41:02,-111.940115209,33.4206408342,100
2019-10-18 13:13:01,bea46ec0-ad53-47d2-9ec7-25e2bea5635d,-111.9584395,33.3788746,61,2019-10-18 13:15:01,-111.9581595,33.3803501,61
2019-10-18 13:45:01,b20b4bd3-6a49-4047-93f6-da8545c35ca4,-111.9224785,33.4180929,22,2019-10-18 13:46:01,-111.921192,33.418726,22
2019-10-18 14:06:01,bcf346a8-f1de-4313-b155-3e9d575dca0b,-111.952141,33.413827,54,2019-10-18 14:19:01,-111.940772,33.4229646,76
2019-10-18 14:18:01,310f3352-f14c-443f-8660-ea1958da0704,-111.949794,33.407498,51,2019-10-18 14:19:01,-111.954654,33.407776,53
2019-10-18 14:29:01,816fe16d-8287-46df-831b-2872d9acca6a,-111.944228,33.416768,21,2019-10-18 14:30:01,-111.94413641,33.421834908,21
2019-10-18 14:48:01,7c7263af-5ccc-40bd-96ce-01520057dd30,-111.939376,33.422204,29,2019-10-18 14:49:02,-111.937333,33.422265,33
2019-10-18 14:55:02,80c39aa3-22a3-4eeb-b447-59b064085149,-111.942504,33.418271,74,2019-10-18 14:56:02,-111.940174,33.417562,54
2019-10-18 16:00:02,ec08258e-d462-4ae3-9382-82507586cb9a,-111.940157,33.423108,42,2019-10-18 16:06:02,-111.92904,33.421859,42
2019-10-18 15:21:02,d61c6dd7-085c-4830-ac0b-d3a8bb6880ea,-111.924957532,33.4206579863,25,2019-10-18 15:22:02,-111.926128,33.421063,24
2019-10-18 15:38:02,9c6e16f9-051b-436f-9208-b9508f03ae21,-111.942379,33.41898,26,2019-10-18 15:39:02,-111.940166,33.419,26
2019-10-18 15:51:02,33992cd3-9b34-4287-85c0-a45107f1950b,-111.9400787,33.404738,26,2019-10-18 15:52:02,-111.942908,33.404315,20
2019-10-18 16:16:02,a637d96c-932e-42fa-a12a-b5d102c13ef8,-111.92906,33.421852,69,2019-10-18 16:49:01,-111.9552,33.407114,69
2019-10-18 16:30:02,a0d2ea13-fedc-4a43-9af7-9315266c801b,-111.926141298,33.4103262239,56,2019-10-18 16:31:02,-111.925951,33.408899,38
2019-10-18 16:39:02,c9d01369-2523-4a15-93e4-901920650cb5,-111.934315,33.414576,53,2019-10-18 16:40:02,-111.932807,33.414093,72
2019-10-18 16:37:02,d46e9736-ae95-410a-97a1-b7960cf34de8,-111.940509196,33.4223111564,74,2019-10-18 16:38:02,-111.940159,33.419138,62
2019-10-18 16:41:02,3a878c94-65d5-4c34-8830-c077cd807ed1,-111.926109,33.412914,39,2019-10-18 16:42:02,-111.925951364,33.4147261363,39
2019-10-18 17:00:01,d3f39f36-3fad-4fa3-81c7-606850d63104,-111.948815268,33.4161403729,24,2019-10-18 17:11:01,-111.952086,33.416086,19
2019-10-18 17:39:01,e8b90852-8577-4fbd-91d1-02a8a2185b2d,-111.942922656,33.4218164922,76,2019-10-18 17:40:01,-111.941195,33.421431,65
2019-10-18 17:40:01,30a958b3-a5b3-41da-a37f-4b930aa5f313,-111.934843,33.410857,60,2019-10-18 17:41:01,-111.934811,33.414252,60
2019-10-18 17:50:01,0b5f6709-4578-4cf3-becc-596307f95cc4,-111.909437,33.414601,64,2019-10-18 17:51:02,-111.907698,33.414587,70
2019-10-18 18:04:01,07ebc432-dc45-488b-a0bd-a74c1719c671,-111.933247,33.414823,52,2019-10-18 18:05:02,-111.936408,33.414518,76
2019-10-18 18:07:02,2e1be32b-66db-4316-b17e-496278226d9b,-111.934981,33.40956,28,2019-10-18 18:08:02,-111.937322,33.407242,26
2019-10-18 18:20:02,c8731cdc-f4ce-4ab0-8f3e-2493c1011c89,-111.926137,33.410166,49,2019-10-18 18:21:02,-111.925876,33.408733,51
2019-10-18 18:49:02,993a7e07-523d-4b6d-b7dc-59076e31bc45,-111.938337,33.421845,37,2019-10-18 18:50:02,-111.936733028,33.422138179,37
2019-10-18 19:06:02,9921621f-e854-469c-adaa-f95400399fb2,-111.918188715,33.4207298421,49,2019-10-18 19:07:02,-111.919687,33.421174,57
2019-10-18 20:06:02,209b994a-15fa-4016-bdca-2a80ccab4f23,-111.936416,33.422133,67,2019-10-18 20:28:02,-111.955376523,33.4072339102,24
2019-10-20 14:06:01,209b994a-15fa-4016-bdca-2a80ccab4f23,-111.955401,33.40719,45,2019-10-20 14:35:01,-111.936792509,33.4224182862,13
2019-10-18 19:11:02,b352a62b-5905-45f3-b72c-da969297e138,-111.909251064,33.3935851618,69,2019-10-18 19:12:02,-111.909637,33.394545,60
2019-10-18 19:06:02,d1d016aa-81f9-4fb5-83cf-537a315708c8,-111.909325,33.407984,76,2019-10-18 19:07:02,-111.910185,33.406698,87
2019-10-18 19:16:02,11f504a1-96f0-488a-8e06-97bcfdd95c87,-111.944369,33.412754,17,2019-10-18 19:17:02,-111.945841368,33.4137436934,17
2019-10-18 19:36:02,b52c5c90-18c7-41e3-8f9a-7d3c27a1f5a6,-111.914736,33.414886,100,2019-10-18 19:37:02,-111.912830416,33.4152011806,100
2019-10-18 19:37:02,1809aaf6-3b29-488d-8461-5e55134ac6e2,-111.967037,33.408222,57,2019-10-18 19:38:02,-111.965418281,33.4069036949,57
2019-10-18 19:40:02,8749847e-1986-4a4c-a33a-111d701ea4f3,-111.922524171,33.416814697,73,2019-10-18 19:41:02,-111.92578,33.416901,87
2019-10-18 19:56:02,267addbd-2b24-46d7-8681-d6581bb64a31,-111.9178994,33.4166741,35,2019-10-18 19:57:02,-111.918445,33.415407,33
2019-10-18 20:05:02,c3f91467-3cb6-47ab-a898-b919dba71e82,-111.924748,33.414478,72,2019-10-18 20:06:02,-111.920631,33.414555,73
2019-10-18 20:12:02,1392a1d8-3ec2-4a91-84bf-0897fb359ca0,-111.916365,33.415123,81,2019-10-18 20:13:09,-111.91802,33.414841,80
2019-10-18 20:15:02,7d27a096-55bd-423b-afa5-20a98b01aea4,-111.915925,33.419299,46,2019-10-18 20:16:02,-111.91261,33.419418,46
2019-10-18 20:33:01,42c3f5fc-ce68-4382-aca6-ebe6ad41ac08,-111.921394,33.421046,13,2019-10-18 20:34:01,-111.922538,33.421435,17
2019-10-18 20:34:01,24b0b0e5-8b79-4ad1-9c83-905f4c1bd37e,-111.9299524,33.4110507,18,2019-10-18 20:43:01,-111.932827,33.410092,16
2019-10-19 20:37:01,e2a42fea-e33d-49e4-91a6-ba0d52f6b72f,-111.928118,33.405226,60,2019-10-19 20:57:01,-111.955495393,33.4075135086,45
2019-10-18 20:50:01,abc74eb9-4f36-4d07-822d-08540a91287b,-111.944354,33.422545,78,2019-10-18 20:51:01,-111.943166,33.422098,78
2019-10-18 21:13:01,fed28e23-61a1-4e84-82ec-3c3240313c0d,-111.9090683,33.4100317,51,2019-10-18 21:14:01,-111.908977,33.405887,76
